book	chapter	verse	wlc	lxx	vulg	clem	tr	kjv
2Tim	1	11			in quo positus sum ego praedicator et apostolus et magister gentium	in quo positus sum ego prdicator, et Apostolus, et magister gentium.	εις ο ετεθην εγω κηρυξ και αποστολος και διδασκαλος εθνων 	Whereunto I am appointed a preacher, and an apostle, and a teacher of the Gentiles.
2Tim	1	12			ob quam causam etiam haec patior sed non confundor scio enim cui credidi et certus sum quia potens est depositum meum servare in illum diem	Ob quam causam etiam hc patior, sed non confundor. Scio enim cui credidi, et certus sum quia potens est depositum meum servare in illum diem.	δι ην αιτιαν και ταυτα πασχω αλλ ουκ επαισχυνομαι οιδα γαρ ω πεπιστευκα και πεπεισμαι οτι δυνατος εστιν την παραθηκην μου φυλαξαι εις εκεινην την ημεραν 	For the which cause I also suffer these things: nevertheless I am not ashamed: for I know whom I have believed, and am persuaded that he is able to keep that which I have committed unto him against that day.
2Tim	1	13			formam habe sanorum verborum quae a me audisti in fide et dilectione in Christo Iesu	Formam habe sanorum verborum, qu a me audisti in fide, et in dilectione in Christo Jesu.	υποτυπωσιν εχε υγιαινοντων λογων ων παρ εμου ηκουσας εν πιστει και αγαπη τη εν χριστω ιησου 	Hold fast the form of sound words, which thou hast heard of me, in faith and love which is in Christ Jesus.
2Tim	1	14			bonum depositum custodi per Spiritum Sanctum qui habitat in nobis	Bonum depositum custodi per Spiritum Sanctum, qui habitat in nobis.	την καλην παρακαταθηκην φυλαξον δια πνευματος αγιου του ενοικουντος εν ημιν 	That good thing which was committed unto thee keep by the Holy Ghost which dwelleth in us.
2Tim	1	15			scis hoc quod aversi sunt a me omnes qui in Asia sunt ex quibus est Phygelus et Hermogenes	Scis hoc, quod aversi sunt a me omnes, qui in Asia sunt, ex quibus est Phigellus, et Hermogenes.	οιδας τουτο οτι απεστραφησαν με παντες οι εν τη ασια ων εστιν φυγελλος και ερμογενης 	This thou knowest, that all they which are in Asia be turned away from me; of whom are Phygellus and Hermogenes.
2Tim	1	16			det misericordiam Dominus Onesifori domui quia saepe me refrigeravit et catenam meam non erubuit	Det misericordiam Dominus Onesiphori domui: quia spe me refrigeravit, et catenam meam non erubuit:	δωη ελεος ο κυριος τω ονησιφορου οικω οτι πολλακις με ανεψυξεν και την αλυσιν μου ουκ επησχυνθη 	The Lord give mercy unto the house of Onesiphorus; for he oft refreshed me, and was not ashamed of my chain:
2Tim	1	17			sed cum Romam venisset sollicite me quaesivit et invenit	sed cum Romam venisset, sollicite me qusivit, et invenit.	αλλα γενομενος εν ρωμη σπουδαιοτερον εζητησεν με και ευρεν 	But, when he was in Rome, he sought me out very diligently, and found me.
2Tim	1	18			det illi Dominus invenire misericordiam a Domino in illa die et quanta Ephesi ministravit melius tu nosti	Det illi Dominus invenire misericordiam a Domino in illa die. Et quanta Ephesi ministravit mihi, tu melius nosti.	δωη αυτω ο κυριος ευρειν ελεος παρα κυριου εν εκεινη τη ημερα και οσα εν εφεσω διηκονησεν βελτιον συ γινωσκεις   	The Lord grant unto him that he may find mercy of the Lord in that day: and in how many things he ministered unto me at Ephesus, thou knowest very well.
2Tim	2	1			tu ergo fili mi confortare in gratia quae est in Christo Iesu	Tu ergo fili mi, confortare in gratia, qu est in Christo Jesu:	συ ουν τεκνον μου ενδυναμου εν τη χαριτι τη εν χριστω ιησου 	Thou therefore, my son, be strong in the grace that is in Christ Jesus.
2Tim	2	2			et quae audisti a me per multos testes haec commenda fidelibus hominibus qui idonei erunt et alios docere	et qu audisti a me per multos testes, hc commenda fidelibus hominibus, qui idonei erant et alios docere.	και α ηκουσας παρ εμου δια πολλων μαρτυρων ταυτα παραθου πιστοις ανθρωποις οιτινες ικανοι εσονται και ετερους διδαξαι 	And the things that thou hast heard of me among many witnesses, the same commit thou to faithful men, who shall be able to teach others also.
2Tim	2	3			labora sicut bonus miles Christi Iesu	Labora sicut bonus miles Christi Jesu.	συ ουν κακοπαθησον ως καλος στρατιωτης ιησου χριστου 	Thou therefore endure hardness, as a good soldier of Jesus Christ.
2Tim	2	4			nemo militans inplicat se negotiis saecularibus ut ei placeat cui se probavit	Nemo militans Deo implicat se negotiis scularibus: ut ei placeat, cui se probavit.	ουδεις στρατευομενος εμπλεκεται ταις του βιου πραγματειαις ινα τω στρατολογησαντι αρεση 	No man that warreth entangleth himself with the affairs of this life; that he may please him who hath chosen him to be a soldier.
2Tim	2	5			nam et qui certat in agone non coronatur nisi legitime certaverit	Nam et qui certat in agone, non coronatur nisi legitime certaverit.	εαν δε και αθλη τις ου στεφανουται εαν μη νομιμως αθληση 	And if a man also strive for masteries, yet is he not crowned, except he strive lawfully.
2Tim	2	6			laborantem agricolam oportet primum de fructibus accipere	Laborantem agricolam oportet primum de fructibus percipere.	τον κοπιωντα γεωργον δει πρωτον  των καρπων μεταλαμβανειν 	The husbandman that laboureth must be first partaker of the fruits.
2Tim	2	7			intellege quae dico dabit enim tibi Dominus in omnibus intellectum	Intellige qu dico: dabit enim tibi Dominus in omnibus intellectum.	νοει α λεγω δωη γαρ σοι ο κυριος συνεσιν εν πασιν 	Consider what I say; and the Lord give thee understanding in all things.
2Tim	2	8			memor esto Iesum Christum resurrexisse a mortuis ex semine David secundum evangelium meum	Memor esto Dominum Jesum Christum resurrexisse a mortuis ex semine David, secundum Evangelium meum,	μνημονευε ιησουν χριστον εγηγερμενον εκ νεκρων εκ σπερματος δαβιδ κατα το ευαγγελιον μου 	Remember that Jesus Christ of the seed of David was raised from the dead according to my gospel:
2Tim	2	9			in quo laboro usque ad vincula quasi male operans sed verbum Dei non est alligatum	in quo laboro usque ad vincula, quasi male operans: sed verbum Dei non est alligatum.	εν ω κακοπαθω μεχρι δεσμων ως κακουργος αλλ ο λογος του θεου ου δεδεται 	Wherein I suffer trouble, as an evil doer, even unto bonds; but the word of God is not bound.
2Tim	2	10			ideo omnia sustineo propter electos ut et ipsi salutem consequantur quae est in Christo Iesu cum gloria caelesti	Ideo omnia sustineo propter electos, ut et ipsi salutem consequantur, qu est in Christo Jesu, cum gloria clesti.	δια τουτο παντα υπομενω δια τους εκλεκτους ινα και αυτοι σωτηριας τυχωσιν της εν χριστω ιησου μετα δοξης αιωνιου 	Therefore I endure all things for the elect's sakes, that they may also obtain the salvation which is in Christ Jesus with eternal glory.
2Tim	2	11			fidelis sermo nam si conmortui sumus et convivemus	Fidelis sermo: nam si commortui sumus, et convivemus:	πιστος ο λογος ει γαρ συναπεθανομεν και συζησομεν 	It is a faithful saying: For if we be dead with him, we shall also live with him:
2Tim	2	12			si sustinemus et conregnabimus si negabimus et ille negabit nos	si sustinebimus, et conregnabimus: si negaverimus, et ille negabit nos:	ει υπομενομεν και συμβασιλευσομεν ει αρνουμεθα κακεινος αρνησεται ημας 	If we suffer, we shall also reign with him: if we deny him, he also will deny us:
2Tim	2	13			si non credimus ille fidelis manet negare se ipsum non potest	si non credimus, ille fidelis permanet, negare seipsum non potest.	ει απιστουμεν εκεινος πιστος μενει αρνησασθαι εαυτον ου δυναται 	If we believe not, yet he abideth faithful: he cannot deny himself.
2Tim	2	14			haec commone testificans coram Domino noli verbis contendere in nihil utile ad subversionem audientium	Hc commone, testificans coram Domino. Noli contendere verbis: ad nihil enim utile est, nisi ad subversionem audientium.	ταυτα υπομιμνησκε διαμαρτυρομενος ενωπιον του κυριου μη λογομαχειν εις ουδεν χρησιμον επι καταστροφη των ακουοντων 	Of these things put them in remembrance, charging them before the Lord that they strive not about words to no profit, but to the subverting of the hearers.
2Tim	2	15			sollicite cura te ipsum probabilem exhibere Deo operarium inconfusibilem recte tractantem verbum veritatis	Sollicite cura teipsum probabilem exhibere Deo, operarium inconfusibilem, recte tractantem verbum veritatis.	σπουδασον σεαυτον δοκιμον παραστησαι τω θεω εργατην ανεπαισχυντον ορθοτομουντα τον λογον της αληθειας 	Study to shew thyself approved unto God, a workman that needeth not to be ashamed, rightly dividing the word of truth.
2Tim	2	16			profana autem inaniloquia devita multum enim proficient ad impietatem	Profana autem et vaniloquia devita: multum enim proficiunt ad impietatem:	τας δε βεβηλους κενοφωνιας περιιστασο επι πλειον γαρ προκοψουσιν ασεβειας 	But shun profane and vain babblings: for they will increase unto more ungodliness.
2Tim	2	17			et sermo eorum ut cancer serpit ex quibus est Hymeneus et Philetus	et sermo eorum ut cancer serpit: ex quibus est Hymenus et Philetus,	και ο λογος αυτων ως γαγγραινα νομην εξει ων εστιν υμεναιος και φιλητος 	And their word will eat as doth a canker: of whom is Hymenaeus and Philetus;
2Tim	2	18			qui a veritate exciderunt dicentes resurrectionem iam factam et subvertunt quorundam fidem	qui a veritate exciderunt, dicentes resurrectionem esse jam factam, et subverterunt quorumdam fidem.	οιτινες περι την αληθειαν ηστοχησαν λεγοντες την αναστασιν ηδη γεγονεναι και ανατρεπουσιν την τινων πιστιν 	Who concerning the truth have erred, saying that the resurrection is past already; and overthrow the faith of some.
2Tim	2	19			sed firmum fundamentum Dei stetit habens signaculum hoc cognovit Dominus qui sunt eius et discedat ab iniquitate omnis qui nominat nomen Domini	Sed firmum fundamentum Dei stat, habens signaculum hoc: cognovit Dominus qui sunt ejus, et discedat ab iniquitate omnis qui nominat nomen Domini.	ο μεντοι στερεος θεμελιος του θεου εστηκεν εχων την σφραγιδα ταυτην εγνω κυριος τους οντας αυτου και αποστητω απο αδικιας πας ο ονομαζων το ονομα χριστου 	Nevertheless the foundation of God standeth sure, having this seal, The Lord knoweth them that are his. And, let every one that nameth the name of Christ depart from iniquity.
2Tim	2	20			in magna autem domo non solum sunt vasa aurea et argentea sed et lignea et fictilia et quaedam quidem in honorem quaedam autem in contumeliam	In magna autem domo non solum sunt vasa aurea, et argentea, sed et lignea, et fictilia: et qudam quidem in honorem, qudam autem in contumeliam.	εν μεγαλη δε οικια ουκ εστιν μονον σκευη χρυσα και αργυρα αλλα και ξυλινα και οστρακινα και α μεν εις τιμην α δε εις ατιμιαν 	But in a great house there are not only vessels of gold and of silver, but also of wood and of earth; and some to honour, and some to dishonour.
2Tim	2	21			si quis ergo emundaverit se ab istis erit vas in honorem sanctificatum et utile Domino ad omne opus bonum paratum	Si quis ergo emundaverit se ab istis, erit vas in honorem sanctificatum, et utile Domino ad omne opus bonum paratum.	εαν ουν τις εκκαθαρη εαυτον απο τουτων εσται σκευος εις τιμην ηγιασμενον και ευχρηστον τω δεσποτη εις παν εργον αγαθον ητοιμασμενον 	If a man therefore purge himself from these, he shall be a vessel unto honour, sanctified, and meet for the master's use, and prepared unto every good work.
2Tim	2	22			iuvenilia autem desideria fuge sectare vero iustitiam fidem caritatem pacem cum his qui invocant Dominum de corde puro	Juvenilia autem desideria fuge, sectare vero justitiam, fidem, spem, caritatem, et pacem cum iis qui invocant Dominum de corde puro.	τας δε νεωτερικας επιθυμιας φευγε διωκε δε δικαιοσυνην πιστιν αγαπην ειρηνην μετα των επικαλουμενων τον κυριον εκ καθαρας καρδιας 	Flee also youthful lusts: but follow righteousness, faith, charity, peace, with them that call on the Lord out of a pure heart.
2Tim	2	23			stultas autem et sine disciplina quaestiones devita sciens quia generant lites	Stultas autem et sine disciplina qustiones devita: sciens quia generant lites.	τας δε μωρας και απαιδευτους ζητησεις παραιτου ειδως οτι γεννωσιν μαχας 	But foolish and unlearned questions avoid, knowing that they do gender strifes.
2Tim	2	24			servum autem Domini non oportet litigare sed mansuetum esse ad omnes docibilem patientem	Servum autem Domini non oportet litigare: sed mansuetum esse ad omnes, docibilem, patientem,	δουλον δε κυριου ου δει μαχεσθαι αλλ ηπιον ειναι προς παντας διδακτικον ανεξικακον 	And the servant of the Lord must not strive; but be gentle unto all men, apt to teach, patient,
2Tim	2	25			cum modestia corripientem eos qui resistunt nequando det illis Deus paenitentiam ad cognoscendam veritatem	cum modestia corripientem eos qui resistunt veritati, nequando Deus det illis pnitentiam ad cognoscendam veritatem,	εν πραοτητι παιδευοντα τους αντιδιατιθεμενους μηποτε δω αυτοις ο θεος μετανοιαν εις επιγνωσιν αληθειας 	In meekness instructing those that oppose themselves; if God peradventure will give them repentance to the acknowledging of the truth;
2Tim	2	26			et resipiscant a diaboli laqueis a quo capti tenentur ad ipsius voluntatem	et resipiscant a diaboli laqueis, a quo captivi tenentur ad ipsius voluntatem.	και ανανηψωσιν εκ της του διαβολου παγιδος εζωγρημενοι υπ αυτου εις το εκεινου θελημα   	And that they may recover themselves out of the snare of the devil, who are taken captive by him at his will.
2Tim	3	1			hoc autem scito quod in novissimis diebus instabunt tempora periculosa	Hoc autem scito, quod in novissimis diebus instabunt tempora periculosa:	τουτο δε γινωσκε οτι εν εσχαταις ημεραις ενστησονται καιροι χαλεποι 	This know also, that in the last days perilous times shall come.
2Tim	3	2			et erunt homines se ipsos amantes cupidi elati superbi blasphemi parentibus inoboedientes ingrati scelesti	erunt homines seipsos amantes, cupidi, elati, superbi, blasphemi, parentibus non obedientes, ingrati, scelesti,	εσονται γαρ οι ανθρωποι φιλαυτοι φιλαργυροι αλαζονες υπερηφανοι βλασφημοι γονευσιν απειθεις αχαριστοι ανοσιοι 	For men shall be lovers of their own selves, covetous, boasters, proud, blasphemers, disobedient to parents, unthankful, unholy,
2Tim	3	3			sine affectione sine pace criminatores incontinentes inmites sine benignitate	sine affectione, sine pace, criminatores, incontinentes, immites, sine benignitate,	αστοργοι ασπονδοι διαβολοι ακρατεις ανημεροι αφιλαγαθοι 	Without natural affection, trucebreakers, false accusers, incontinent, fierce, despisers of those that are good,
2Tim	3	4			proditores protervi tumidi voluptatium amatores magis quam Dei	proditores, protervi, tumidi, et voluptatum amatores magis quam Dei:	προδοται προπετεις τετυφωμενοι φιληδονοι μαλλον η φιλοθεοι 	Traitors, heady, highminded, lovers of pleasures more than lovers of God;
2Tim	3	5			habentes speciem quidem pietatis virtutem autem eius abnegantes et hos devita	habentes speciem quidem pietatis, virtutem autem ejus abnegantes. Et hos devita:	εχοντες μορφωσιν ευσεβειας την δε δυναμιν αυτης ηρνημενοι και τουτους αποτρεπου 	Having a form of godliness, but denying the power thereof: from such turn away.
2Tim	3	6			ex his enim sunt qui penetrant domos et captivas ducunt mulierculas oneratas peccatis quae ducuntur variis desideriis	ex his enim sunt qui penetrant domos, et captivas ducunt mulierculas oneratas peccatis, qu ducuntur variis desideriis:	εκ τουτων γαρ εισιν οι ενδυνοντες εις τας οικιας και αιχμαλωτευοντες τα γυναικαρια σεσωρευμενα αμαρτιαις αγομενα επιθυμιαις ποικιλαις 	For of this sort are they which creep into houses, and lead captive silly women laden with sins, led away with divers lusts,
2Tim	3	7			semper discentes et numquam ad scientiam veritatis pervenientes	semper discentes, et numquam ad scientiam veritatis pervenientes.	παντοτε μανθανοντα και μηδεποτε εις επιγνωσιν αληθειας ελθειν δυναμενα 	Ever learning, and never able to come to the knowledge of the truth.
2Tim	3	8			quemadmodum autem Iannes et Mambres restiterunt Mosi ita et hii resistunt veritati homines corrupti mente reprobi circa fidem	Quemadmodum autem Jannes et Mambres restiterunt Moysi: ita et hi resistunt veritati, homines corrupti mente, reprobi circa fidem;	ον τροπον δε ιαννης και ιαμβρης αντεστησαν μωυσει ουτως και ουτοι ανθιστανται τη αληθεια ανθρωποι κατεφθαρμενοι τον νουν αδοκιμοι περι την πιστιν 	Now as Jannes and Jambres withstood Moses, so do these also resist the truth: men of corrupt minds, reprobate concerning the faith.
2Tim	3	9			sed ultra non proficient insipientia enim eorum manifesta erit omnibus sicut et illorum fuit	sed ultra non proficient: insipientia enim eorum manifesta erit omnibus, sicut et illorum fuit.	αλλ ου προκοψουσιν επι πλειον η γαρ ανοια αυτων εκδηλος εσται πασιν ως και η εκεινων εγενετο 	But they shall proceed no further: for their folly shall be manifest unto all men, as their's also was.
2Tim	3	10			tu autem adsecutus es meam doctrinam institutionem propositum fidem longanimitatem dilectionem patientiam	Tu autem assecutus es meam doctrinam, institutionem, propositum, fidem, longanimitatem, dilectionem, patientiam,	συ δε παρηκολουθηκας μου τη διδασκαλια τη αγωγη τη προθεσει τη πιστει τη μακροθυμια τη αγαπη τη υπομονη 	But thou hast fully known my doctrine, manner of life, purpose, faith, longsuffering, charity, patience,
2Tim	3	11			persecutiones passiones qualia mihi facta sunt Antiochiae Iconii Lystris quales persecutiones sustinui et ex omnibus me eripuit Dominus	persecutiones, passiones: qualia mihi facta sunt Antiochi, Iconii, et Lystris: quales persecutiones sustinui, et ex omnibus eripuit me Dominus.	τοις διωγμοις τοις παθημασιν οια μοι εγενετο εν αντιοχεια εν ικονιω εν λυστροις οιους διωγμους υπηνεγκα και εκ παντων με ερρυσατο ο κυριος 	Persecutions, afflictions, which came unto me at Antioch, at Iconium, at Lystra; what persecutions I endured: but out of them all the Lord delivered me.
2Tim	3	12			et omnes qui volunt pie vivere in Christo Iesu persecutionem patientur	Et omnes, qui pie volunt vivere in Christo Jesu, persecutionem patientur.	και παντες δε οι θελοντες ευσεβως ζην εν χριστω ιησου διωχθησονται 	Yea, and all that will live godly in Christ Jesus shall suffer persecution.
2Tim	3	13			mali autem homines et seductores proficient in peius errantes et in errorem mittentes	Mali autem homines et seductores proficient in pejus, errantes, et in errorem mittentes.	πονηροι δε ανθρωποι και γοητες προκοψουσιν επι το χειρον πλανωντες και πλανωμενοι 	But evil men and seducers shall wax worse and worse, deceiving, and being deceived.
2Tim	3	14			tu vero permane in his quae didicisti et credita sunt tibi sciens a quo didiceris	Tu vero permane in iis qu didicisti, et credita sunt tibi: sciens a quo didiceris:	συ δε μενε εν οις εμαθες και επιστωθης ειδως παρα τινος εμαθες 	But continue thou in the things which thou hast learned and hast been assured of, knowing of whom thou hast learned them;
2Tim	3	15			et quia ab infantia sacras litteras nosti quae te possint instruere ad salutem per fidem quae est in Christo Iesu	et quia ab infantia sacras litteras nosti, qu te possunt instruere ad salutem, per fidem qu est in Christo Jesu.	και οτι απο βρεφους τα ιερα γραμματα οιδας τα δυναμενα σε σοφισαι εις σωτηριαν δια πιστεως της εν χριστω ιησου 	And that from a child thou hast known the holy scriptures, which are able to make thee wise unto salvation through faith which is in Christ Jesus.
2Tim	3	16			omnis scriptura divinitus inspirata et utilis ad docendum ad arguendum ad corrigendum ad erudiendum in iustitia	Omnis Scriptura divinitus inspirata utilis est ad docendum, ad arguendum, ad corripiendum, et erudiendum in justitia:	πασα γραφη θεοπνευστος και ωφελιμος προς διδασκαλιαν προς ελεγχον προς επανορθωσιν προς παιδειαν την εν δικαιοσυνη 	All scripture is given by inspiration of God, and is profitable for doctrine, for reproof, for correction, for instruction in righteousness:
2Tim	3	17			ut perfectus sit homo Dei ad omne opus bonum instructus	ut perfectus sit homo Dei, ad omne opus bonum instructus.	ινα αρτιος η ο του θεου ανθρωπος προς παν εργον αγαθον εξηρτισμενος   	That the man of God may be perfect, thoroughly furnished unto all good works.
2Tim	4	1			testificor coram Deo et Christo Iesu qui iudicaturus est vivos ac mortuos et adventum ipsius et regnum eius	Testificor coram Deo, et Jesu Christo, qui judicaturus est vivos et mortuos, per adventum ipsius, et regnum ejus:	διαμαρτυρομαι ουν εγω ενωπιον του θεου και του κυριου ιησου χριστου του μελλοντος κρινειν ζωντας και νεκρους κατα την επιφανειαν αυτου και την βασιλειαν αυτου 	I charge thee therefore before God, and the Lord Jesus Christ, who shall judge the quick and the dead at his appearing and his kingdom;
2Tim	4	2			praedica verbum insta oportune inportune argue obsecra increpa in omni patientia et doctrina	prdica verbum, insta opportune, importune: argue, obsecra, increpa in omni patientia, et doctrina.	κηρυξον τον λογον επιστηθι ευκαιρως ακαιρως ελεγξον επιτιμησον παρακαλεσον εν παση μακροθυμια και διδαχη 	Preach the word; be instant in season, out of season; reprove, rebuke, exhort with all long suffering and doctrine.
2Tim	4	3			erit enim tempus cum sanam doctrinam non sustinebunt sed ad sua desideria coacervabunt sibi magistros prurientes auribus	Erit enim tempus, cum sanam doctrinam non sustinebunt, sed ad sua desideria coacervabunt sibi magistros, prurientes auribus,	εσται γαρ καιρος οτε της υγιαινουσης διδασκαλιας ουκ ανεξονται αλλα κατα τας επιθυμιας τας ιδιας εαυτοις επισωρευσουσιν διδασκαλους κνηθομενοι την ακοην 	For the time will come when they will not endure sound doctrine; but after their own lusts shall they heap to themselves teachers, having itching ears;
2Tim	4	4			et a veritate quidem auditum avertent ad fabulas autem convertentur	et a veritate quidem auditum avertent, ad fabulas autem convertentur.	και απο μεν της αληθειας την ακοην αποστρεψουσιν επι δε τους μυθους εκτραπησονται 	And they shall turn away their ears from the truth, and shall be turned unto fables.
2Tim	4	5			tu vero vigila in omnibus labora opus fac evangelistae ministerium tuum imple	Tu vero vigila, in omnibus labora, opus fac evangelist, ministerium tuum imple. Sobrius esto.	συ δε νηφε εν πασιν κακοπαθησον εργον ποιησον ευαγγελιστου την διακονιαν σου πληροφορησον 	But watch thou in all things, endure afflictions, do the work of an evangelist, make full proof of thy ministry.
2Tim	4	6			ego enim iam delibor et tempus meae resolutionis instat	Ego enim jam delibor, et tempus resolutionis me instat.	εγω γαρ ηδη σπενδομαι και ο καιρος της εμης αναλυσεως εφεστηκεν 	For I am now ready to be offered, and the time of my departure is at hand.
2Tim	4	7			bonum certamen certavi cursum consummavi fidem servavi	Bonum certamen certavi, cursum consummavi, fidem servavi.	τον αγωνα τον καλον ηγωνισμαι τον δρομον τετελεκα την πιστιν τετηρηκα 	I have fought a good fight, I have finished my course, I have kept the faith:
2Tim	4	8			in reliquo reposita est mihi iustitiae corona quam reddet mihi Dominus in illa die iustus iudex non solum autem mihi sed et his qui diligunt adventum eius	In reliquo reposita est mihi corona justiti, quam reddet mihi Dominus in illa die, justus judex: non solum autem mihi, sed et iis, qui diligunt adventum ejus. Festina ad me venire cito.	λοιπον αποκειται μοι ο της δικαιοσυνης στεφανος ον αποδωσει μοι ο κυριος εν εκεινη τη ημερα ο δικαιος κριτης ου μονον δε εμοι αλλα και πασιν τοις ηγαπηκοσιν την επιφανειαν αυτου 	Henceforth there is laid up for me a crown of righteousness, which the Lord, the righteous judge, shall give me at that day: and not to me only, but unto all them also that love his appearing.
2Tim	4	9			festina venire ad me cito	Demas enim me reliquit, diligens hoc sculum, et abiit Thessalonicam:	σπουδασον ελθειν προς με ταχεως 	Do thy diligence to come shortly unto me:
2Tim	4	10			Demas enim me dereliquit diligens hoc saeculum et abiit Thessalonicam Crescens in Galliam Titus in Dalmatiam	Crescens in Galatiam, Titus in Dalmatiam.	δημας γαρ με εγκατελιπεν αγαπησας τον νυν αιωνα και επορευθη εις θεσσαλονικην κρησκης εις γαλατιαν τιτος εις δαλματιαν 	For Demas hath forsaken me, having loved this present world, and is departed unto Thessalonica; Crescens to Galatia, Titus unto Dalmatia.
2Tim	4	11			Lucas est mecum solus Marcum adsume et adduc tecum est enim mihi utilis in ministerium	Lucas est mecum solus. Marcum assume, et adduc tecum: est enim mihi utilis in ministerium.	λουκας εστιν μονος μετ εμου μαρκον αναλαβων αγε μετα σεαυτου εστιν γαρ μοι ευχρηστος εις διακονιαν 	Only Luke is with me. Take Mark, and bring him with thee: for he is profitable to me for the ministry.
