book	chapter	verse	wlc	lxx	vulg	clem	tr	kjv
Eccl	1	26	כִּי לְאָדָם שֶׁטּוֹב לְפָנָיו נָתַן חָכְמָה וְדַעַת וְשִׂמְחָה וְלַחוֹטֶא נָתַן עִנְיָן לֶאֱסוֹף וְלִכְנוֹס לָתֵת לְטוֹב לִפְנֵי הָאֱלֹהִים גַּם־זֶה הֶבֶל וּרְעוּת רוּחַ ׃					
Eccl	2	1	אָמַרְתִּי אֲנִי בְּלִבִּי לְכָה־נָּא אֲנַסְּכָה בְשִׂמְחָה וּרְאֵה בְטוֹב וְהִנֵּה גַם־הוּא הָבֶל ׃		dixi ego in corde meo vadam et affluam deliciis et fruar bonis et vidi quod hoc quoque esset vanitas	[Dixi ego in corde meo: Vadam, et affluam deliciis, et fruar bonis; et vidi quod hoc quoque esset vanitas.		I said in mine heart, Go to now, I will prove thee with mirth, therefore enjoy pleasure: and, behold, this also is vanity.
Eccl	2	2	לִשְׂחוֹק אָמַרְתִּי מְהוֹלָל וּלְשִׂמְחָה מַה־זֹּה עֹשָׂה ׃		risum reputavi errorem et gaudio dixi quid frustra deciperis	Risum reputavi errorem, et gaudio dixi: Quid frustra deciperis?		I said of laughter, It is mad: and of mirth, What doeth it?
Eccl	2	3	תַּרְתִּי בְלִבִּי לִמְשׁוֹךְ בַּיַּיִן אֶת־בְּשָׂרִי וְלִבִּי נֹהֵג בַּחָכְמָה וְלֶאֱחֹז בְּסִכְלוּת עַד אֲשֶׁר־אֶרְאֶה אֵי־זֶה טוֹב לִבְנֵי הָאָדָם אֲשֶׁר יַעֲשׂוּ תַּחַת הַשָּׁמַיִם מִסְפַּר יְמֵי חַיֵּיהֶם ׃		cogitavi in corde meo abstrahere a vino carnem meam ut animum meum transferrem ad sapientiam devitaremque stultitiam donec viderem quid esset utile filiis hominum quod facto opus est sub sole numero dierum vitae suae	Cogitavi in corde meo abstrahere a vino carnem meam, ut animam meam transferrem ad sapientiam, devitaremque stultitiam, donec viderem quid esset utile filiis hominum, quo facto opus est sub sole numero dierum vit su.		I sought in mine heart to give myself unto wine, yet acquainting mine heart with wisdom; and to lay hold on folly, till I might see what was that good for the sons of men, which they should do under the heaven all the days of their life.
Eccl	2	4	הִגְדַּלְתִּי מַעֲשָׂי בָּנִיתִי לִי בָּתִּים נָטַעְתִּי לִי כְּרָמִים ׃		magnificavi opera mea aedificavi mihi domos plantavi vineas	Magnificavi opera mea, dificavi mihi domos, et plantavi vineas;		I made me great works; I builded me houses; I planted me vineyards:
Eccl	2	5	עָשִׂיתִי לִי גַּנּוֹת וּפַרְדֵּסִים וְנָטַעְתִּי בָהֶם עֵץ כָּל־פֶּרִי ׃		feci hortos et pomeria et consevi ea cuncti generis arboribus	feci hortos et pomaria, et consevi ea cuncti generis arboribus;		I made me gardens and orchards, and I planted trees in them of all kind of fruits:
Eccl	2	6	עָשִׂיתִי לִי בְּרֵכוֹת מָיִם לְהַשְׁקוֹת מֵהֶם יַעַר צוֹמֵחַ עֵצִים ׃		extruxi mihi piscinas aquarum ut inrigarem silvam lignorum germinantium	et exstruxi mihi piscinas aquarum, ut irrigarem silvam lignorum germinantium.		I made me pools of water, to water therewith the wood that bringeth forth trees:
Eccl	2	7	קָנִיתִי עֲבָדִים וּשְׁפָחוֹת וּבְנֵי־בַיִת הָיָה לִי גַּם מִקְנֶה בָקָר וָצֹאן הַרְבֵּה הָיָה לִי מִכֹּל שֶׁהָיוּ לְפָנַי בִּירוּשָׁלָםִ ׃		possedi servos et ancillas multamque familiam habui armenta quoque et magnos ovium greges ultra omnes qui fuerunt ante me in Hierusalem	Possedi servos et ancillas, multamque familiam habui: armenta quoque, et magnos ovium greges, ultra omnes qui fuerunt ante me in Jerusalem;		I got me servants and maidens, and had servants born in my house; also I had great possessions of great and small cattle above all that were in Jerusalem before me:
Eccl	2	8	כָּנַסְתִּי לִי גַּם־כֶּסֶף וְזָהָב וּסְגֻלַּת מְלָכִים וְהַמְּדִינוֹת עָשִׂיתִי לִי שָׁרִים וְשָׁרוֹת וְתַעֲנוּגֹת בְּנֵי הָאָדָם שִׁדָּה וְשִׁדּוֹת ׃		coacervavi mihi argentum et aurum et substantias regum ac provinciarum feci mihi cantores et cantrices et delicias filiorum hominum scyphos et urceos in ministerio ad vina fundenda	coacervavi mihi argentum et aurum, et substantias regum ac provinciarum; feci mihi cantores et cantatrices, et delicias filiorum hominum, scyphos, et urceos in ministerio ad vina fundenda;		I gathered me also silver and gold, and the peculiar treasure of kings and of the provinces: I gat me men singers and women singers, and the delights of the sons of men, as musical instruments, and that of all sorts.
Eccl	2	9	וְגָדַלְתִּי וְהוֹסַפְתִּי מִכֹּל שֶׁהָיָה לְפָנַי בִּירוּשָׁלָםִ אַף חָכְמָתִי עָמְדָה לִּי ׃		et supergressus sum opibus omnes qui fuerunt ante me in Hierusalem sapientia quoque perseveravit mecum	et supergressus sum opibus omnes qui ante me fuerunt in Jerusalem: sapientia quoque perseveravit mecum.		So I was great, and increased more than all that were before me in Jerusalem: also my wisdom remained with me.
Eccl	2	10	וְכֹל אֲשֶׁר שָׁאֲלוּ עֵינַי לֹא אָצַלְתִּי מֵהֶם לֹא־מָנַעְתִּי אֶת־לִבִּי מִכָּל־שִׂמְחָה כִּי־לִבִּי שָׂמֵחַ מִכָּל־עֲמָלִי וְזֶה־הָיָה חֶלְקִי מִכָּל־עֲמָלִי ׃		et omnia quae desideraverunt oculi mei non negavi eis nec prohibui cor quin omni voluptate frueretur et oblectaret se in his quae paraveram et hanc ratus sum partem meam si uterer labore meo	Et omnia qu desideraverunt oculi mei non negavi eis, nec prohibui cor meum quin omni voluptate frueretur, et oblectaret se in his qu prparaveram; et hanc ratus sum partem meam si uterer labore meo.		And whatsoever mine eyes desired I kept not from them, I withheld not my heart from any joy; for my heart rejoiced in all my labour: and this was my portion of all my labour.
Eccl	2	11	וּפָנִיתִי אֲנִי בְּכָל־מַעֲשַׂי שֶׁעָשׂוּ יָדַי וּבֶעָמָל שֶׁעָמַלְתִּי לַעֲשׂוֹת וְהִנֵּה הַכֹּל הֶבֶל וּרְעוּת רוּחַ וְאֵין יִתְרוֹן תַּחַת הַשָּׁמֶשׁ ׃		cumque me convertissem ad universa opera quae fecerant manus meae et ad labores in quibus frustra sudaveram vidi in omnibus vanitatem et adflictionem animi et nihil permanere sub sole	Cumque me convertissem ad universa opera qu fecerant manus me, et ad labores in quibus frustra sudaveram, vidi in omnibus vanitatem et afflictionem animi, et nihil permanere sub sole.]		Then I looked on all the works that my hands had wrought, and on the labour that I had laboured to do: and, behold, all was vanity and vexation of spirit, and there was no profit under the sun.
Eccl	2	12	וּפָנִיתִי אֲנִי לִרְאוֹת חָכְמָה וְהוֹלֵלוֹת וְסִכְלוּת כִּי מֶה הָאָדָם שֶׁיָּבוֹא אַחֲרֵי הַמֶּלֶךְ אֵת אֲשֶׁר־כְּבָר עָשׂוּהוּ ׃		transivi ad contemplandam sapientiam erroresque et stultitiam quid est inquam homo ut sequi possit regem factorem suum	[Transivi ad contemplandam sapientiam, erroresque, et stultitiam. (Quid est, inquam, homo, ut sequi possit regem, factorem suum?)		And I turned myself to behold wisdom, and madness, and folly: for what can the man do that cometh after the king? even that which hath been already done.
Eccl	2	13	וְרָאִיתִי אָנִי שֶׁיֵּשׁ יִתְרוֹן לַחָכְמָה מִן־הַסִּכְלוּת כִּיתְרוֹן הָאוֹר מִן־הַחֹשֶׁךְ ׃		et vidi quia tantum praecederet sapientia stultitiam quantum differt lux tenebris	Et vidi quod tantum prcederet sapientia stultitiam, quantum differt lux a tenebris.		Then I saw that wisdom excelleth folly, as far as light excelleth darkness.
Eccl	2	14	הֶחָכָם עֵינָיו בְּרֹאשׁוֹ וְהַכְּסִיל בַּחֹשֶׁךְ הוֹלֵךְ וְיָדַעְתִּי גַם־אָנִי שֶׁמִּקְרֶה אֶחָד יִקְרֶה אֶת־כֻּלָּם ׃		sapientis oculi in capite eius stultus in tenebris ambulat et didici quod unus utriusque esset interitus	Sapientis oculi in capite ejus; stultus in tenebris ambulat: et didici quod unus utriusque esset interitus.		The wise man's eyes are in his head; but the fool walketh in darkness: and I myself perceived also that one event happeneth to them all.
Eccl	2	15	וְאָמַרְתִּי אֲנִי בְּלִבִּי כְּמִקְרֵה הַכְּסִיל גַּם־אֲנִי יִקְרֵנִי וְלָמָּה חָכַמְתִּי אֲנִי אָז יוֹתֵר וְדִבַּרְתִּי בְלִבִּי שֶׁגַּם־זֶה הָבֶל ׃		et dixi in corde meo si unus et stulti et meus occasus erit quid mihi prodest quod maiorem sapientiae dedi operam locutusque cum mente mea animadverti quod hoc quoque esset vanitas	Et dixi in corde meo: Si unus et stulti et meus occasus erit, quid mihi prodest quod majorem sapienti dedi operam? Locutusque cum mente mea, animadverti quod hoc quoque esset vanitas.		Then said I in my heart, As it happeneth to the fool, so it happeneth even to me; and why was I then more wise? Then I said in my heart, that this also is vanity.
Eccl	2	16	כִּי אֵין זִכְרוֹן לֶחָכָם עִם־הַכְּסִיל לְעוֹלָם בְּשֶׁכְּבָר הַיָּמִים הַבָּאִים הַכֹּל נִשְׁכָּח וְאֵיךְ יָמוּת הֶחָכָם עִם־הַכְּסִיל ׃		non enim erit memoria sapientis similiter ut stulti in perpetuum et futura tempora oblivione cuncta pariter obruent moritur doctus similiter et indoctus	Non enim erit memoria sapientis similiter ut stulti in perpetuum, et futura tempora oblivione cuncta pariter operient: moritur doctus similiter ut indoctus.		For there is no remembrance of the wise more than of the fool for ever; seeing that which now is in the days to come shall all be forgotten. And how dieth the wise man? as the fool.
Eccl	2	17	וְשָׂנֵאתִי אֶת־הַחַיִּים כִּי רַע עָלַי הַמַּעֲשֶׂה שֶׁנַּעֲשָׂה תַּחַת הַשָּׁמֶשׁ כִּי־הַכֹּל הֶבֶל וּרְעוּת רוּחַ ׃		et idcirco taeduit me vitae meae videntem mala esse universa sub sole et cuncta vanitatem atque adflictionem spiritus	Et idcirco tduit me vit me, videntem mala universa esse sub sole, et cuncta vanitatem et afflictionem spiritus.]		Therefore I hated life; because the work that is wrought under the sun is grievous unto me: for all is vanity and vexation of spirit.
Eccl	2	18	וְשָׂנֵאתִי אֲנִי אֶת־כָּל־עֲמָלִי שֶׁאֲנִי עָמֵל תַּחַת הַשָּׁמֶשׁ שֶׁאַנִּיחֶנּוּ לָאָדָם שֶׁיִּהְיֶה אַחֲרָי ׃		rursum detestatus sum omnem industriam meam quae sub sole studiosissime laboravi habiturus heredem post me	[Rursus detestatus sum omnem industriam meam, qua sub sole studiosissime laboravi, habiturus hredem post me,		Yea, I hated all my labour which I had taken under the sun: because I should leave it unto the man that shall be after me.
Eccl	2	19	וּמִי יוֹדֵעַ הֶחָכָם יִהְיֶה אוֹ סָכָל וְיִשְׁלַט בְּכָל־עֲמָלִי שֶׁעָמַלְתִּי וְשֶׁחָכַמְתִּי תַּחַת הַשָּׁמֶשׁ גַּם־זֶה הָבֶל ׃		quem ignoro utrum sapiens an stultus futurus sit et dominabitur in laboribus meis quibus desudavi et sollicitus fui et est quicquam tam vanum	quem ignoro utrum sapiens an stultus futurus sit, et dominabitur in laboribus meis, quibus desudavi et sollicitus fui: et est quidquam tam vanum?		And who knoweth whether he shall be a wise man or a fool? yet shall he have rule over all my labour wherein I have laboured, and wherein I have shewed myself wise under the sun. This is also vanity.
Eccl	2	20	וְסַבּוֹתִי אֲנִי לְיַאֵשׁ אֶת־לִבִּי עַל כָּל־הֶעָמָל שֶׁעָמַלְתִּי תַּחַת הַשָּׁמֶשׁ ׃		unde cessavi renuntiavitque cor meum ultra laborare sub sole	Unde cessavi, renuntiavitque cor meum ultra laborare sub sole.		Therefore I went about to cause my heart to despair of all the labour which I took under the sun.
Eccl	2	21	כִּי־יֵשׁ אָדָם שֶׁעֲמָלוֹ בְּחָכְמָה וּבְדַעַת וּבְכִשְׁרוֹן וּלְאָדָם שֶׁלֹּא עָמַל־בּוֹ יִתְּנֶנּוּ חֶלְקוֹ גַּם־זֶה הֶבֶל וְרָעָה רַבָּה ׃		nam cum alius laboret in sapientia et doctrina et sollicitudine homini otioso quaesita dimittit et hoc ergo vanitas et magnum malum	Nam cum alius laboret in sapientia, et doctrina, et sollicitudine, homini otioso qusita dimittit; et hoc ergo vanitas et magnum malum.		For there is a man whose labour is in wisdom, and in knowledge, and in equity; yet to a man that hath not laboured therein shall he leave it for his portion. This also is vanity and a great evil.
Eccl	2	22	כִּי מֶה־הוֶֹה לָאָדָם בְּכָל־עֲמָלוֹ וּבְרַעְיוֹן לִבּוֹ שֶׁהוּא עָמֵל תַּחַת הַשָּׁמֶשׁ ׃		quid enim proderit homini de universo labore suo et adflictione spiritus qua sub sole cruciatus est	Quid enim proderit homini de universo labore suo, et afflictione spiritus, qua sub sole cruciatus est?		For what hath man of all his labour, and of the vexation of his heart, wherein he hath laboured under the sun?
Eccl	2	23	כִּי כָל־יָמָיו מַכְאֹבִים וָכַעַס עִנְיָנוֹ גַּם־בַּלַּיְלָה לֹא־שָׁכַב לִבּוֹ גַּם־זֶה הֶבֶל הוּא ׃		cuncti dies eius doloribus et aerumnis pleni sunt nec per noctem mente requiescit et haec non vanitas est	Cuncti dies ejus doloribus et rumnis pleni sunt, nec per noctem mente requiescit. Et hoc nonne vanitas est?		For all his days are sorrows, and his travail grief; yea, his heart taketh not rest in the night. This is also vanity.
Eccl	2	24	אֵין־טוֹב בָּאָדָם שֶׁיֹּאכַל וְשָׁתָה וְהֶרְאָה אֶת־נַפְשׁוֹ טוֹב בַּעֲמָלוֹ גַּם־זֹה רָאִיתִי אָנִי כִּי מִיַּד הָאֱלֹהִים הִיא ׃		nonne melius est comedere et bibere et ostendere animae suae bona de laboribus suis et hoc de manu Dei est	Nonne melius est comedere et bibere, et ostendere anim su bona de laboribus suis? et hoc de manu Dei est.		There is nothing better for a man, than that he should eat and drink, and that he should make his soul enjoy good in his labour. This also I saw, that it was from the hand of God.
Eccl	2	25	כִּי מִי יֹאכַל וּמִי יָחוּשׁ חוּץ מִמֶּנִּי ׃		quis ita vorabit et deliciis affluet ut ego	Quis ita devorabit et deliciis affluet ut ego?		For who can eat, or who else can hasten hereunto, more than I?
Eccl	2	26	כִּי לְאָדָם שֶׁטּוֹב לְפָנָיו נָתַן חָכְמָה וְדַעַת וְשִׂמְחָה וְלַחוֹטֶא נָתַן עִנְיָן לֶאֱסוֹף וְלִכְנוֹס לָתֵת לְטוֹב לִפְנֵי הָאֱלֹהִים גַּם־זֶה הֶבֶל וּרְעוּת רוּחַ ׃		homini bono in conspectu suo dedit Deus sapientiam et scientiam et laetitiam peccatori autem dedit adflictionem et curam superfluam ut addat et congreget et tradat ei qui placuit Deo sed et hoc vanitas et cassa sollicitudo mentis	Homini bono in conspectu suo dedit Deus sapientiam, et scientiam, et ltitiam; peccatori autem dedit afflictionem et curam superfluam, ut addat, et congreget, et tradat ei qui placuit Deo; sed et hoc vanitas est, et cassa sollicitudo mentis.]		For God giveth to a man that is good in his sight wisdom, and knowledge, and joy: but to the sinner he giveth travail, to gather and to heap up, that he may give to him that is good before God. This also is vanity and vexation of spirit.
Eccl	3	1	אָמַרְתִּי אֲנִי בְּלִבִּי לְכָה־נָּא אֲנַסְּכָה בְשִׂמְחָה וּרְאֵה בְטוֹב וְהִנֵּה גַם־הוּא הָבֶל ׃		omnia tempus habent et suis spatiis transeunt universa sub caelo	[Omnia tempus habent, et suis spatiis transeunt universa sub clo.		To every thing there is a season, and a time to every purpose under the heaven:
Eccl	3	2	לִשְׂחוֹק אָמַרְתִּי מְהוֹלָל וּלְשִׂמְחָה מַה־זֹּה עֹשָׂה ׃		tempus nascendi et tempus moriendi tempus plantandi et tempus evellendi quod plantatum est	Tempus nascendi, et tempus moriendi; tempus plantandi, et tempus evellendi quod plantatum est.		A time to be born, and a time to die; a time to plant, and a time to pluck up that which is planted;
Eccl	3	3	תַּרְתִּי בְלִבִּי לִמְשׁוֹךְ בַּיַּיִן אֶת־בְּשָׂרִי וְלִבִּי נֹהֵג בַּחָכְמָה וְלֶאֱחֹז בְּסִכְלוּת עַד אֲשֶׁר־אֶרְאֶה אֵי־זֶה טוֹב לִבְנֵי הָאָדָם אֲשֶׁר יַעֲשׂוּ תַּחַת הַשָּׁמַיִם מִסְפַּר יְמֵי חַיֵּיהֶם ׃		tempus occidendi et tempus sanandi tempus destruendi et tempus aedificandi	Tempus occidendi, et tempus sanandi; tempus destruendi, et tempus dificandi.		A time to kill, and a time to heal; a time to break down, and a time to build up;
Eccl	3	4	הִגְדַּלְתִּי מַעֲשָׂי בָּנִיתִי לִי בָּתִּים נָטַעְתִּי לִי כְּרָמִים ׃		tempus flendi et tempus ridendi tempus plangendi et tempus saltandi	Tempus flendi, et tempus ridendi; tempus plangendi, et tempus saltandi.		A time to weep, and a time to laugh; a time to mourn, and a time to dance;
