book	chapter	verse	wlc	lxx	vulg	clem	tr	kjv
2Chr	1	11	וַיֹּאמֶר־אֱלֹהִים לִשְׁלֹמֹה יַעַן אֲשֶׁר הָיְתָה זֹאת עִם־לְבָבֶךָ וְלֹא־שָׁאַלְתָּ עֹשֶׁר נְכָסִים וְכָבוֹד וְאֵת נֶפֶשׁ שֹׂנְאֶיךָ וְגַם־יָמִים רַבִּים לֹא שָׁאָלְתָּ וַתִּשְׁאַל־לְךָ חָכְמָה וּמַדָּע אֲשֶׁר תִּשְׁפּוֹט אֶת־עַמִּי אֲשֶׁר הִמְלַכְתִּיךָ עָלָיו ׃	καὶ εἶπεν ὁ θεὸς πρὸς Σαλωμῶν Ἀνθʼ ὦν ἐγένετο τοῦτο ἐν τῇ καρδίᾳ σου, καὶ οὐκ ᾐτήσω πλοῦτον χρημάτων οὐδὲ δόξαν οὐδὲ τὴν ψυχὴν τῶν ὑπεναντίων, καὶ ἡμέρας πολλὰς οὐκ ᾐτήσαω, καὶ ᾒτησας σεαυτῷ σοφίαν καὶ σύνεσιν ὅπως κρίνῃς τὸν λαόν μου ἐφʼ ὅν ἐβασίλευσά σε ἐπʼ αὐτόν·	dixit autem Deus ad Salomonem quia hoc magis placuit cordi tuo et non postulasti divitias et substantiam et gloriam neque animas eorum qui te oderunt sed nec dies vitae plurimos petisti autem sapientiam et scientiam ut iudicare possis populum meum super quem constitui te regem	Dixit autem Deus ad Salomonem: Quia hoc magis placuit cordi tuo, et non postulasti divitias, et substantiam, et gloriam, neque animas eorum qui te oderant, sed nec dies vit plurimos: petisti autem sapientiam et scientiam, ut judicare possis populum meum super quem constitui te regem:		And God said to Solomon, Because this was in thine heart, and thou hast not asked riches, wealth, or honour, nor the life of thine enemies, neither yet hast asked long life; but hast asked wisdom and knowledge for thyself, that thou mayest judge my people, over whom I have made thee king:
2Chr	1	12	הַחָכְמָה וְהַמַּדָּע נָתוּן לָךְ וְעֹשֶׁר וּנְכָסִים וְכָבוֹד אֶתֶּן־לָךְ אֲשֶׁר לֹא־הָיָה כֵן לַמְּלָכִים אֲשֶׁר לְפָנֶיךָ וְאַחֲרֶיךָ לֹא יִהְיֶה־כֵּן ׃	τὴν σοφίαν καὶ τὴν σύνεσιν δίδωμί σοι, καὶ πλοῦτον καὶ χρήματα καὶ δόξαν δώσω σοι, ὡς οὐκ ἐγενήθη ὅμοιός σοι ἐν τοῖς βασιλεῦσι τοῖς ἔμπροσθέ σου, καὶ μετὰ σέ οὐκ ἔσται οὕτως.	sapientia et scientia data sunt tibi divitias autem et substantiam et gloriam dabo tibi ita ut nullus in regibus nec ante te nec post te fuerit similis tui	sapientia et scientia data sunt tibi: divitias autem et substantiam et gloriam dabo tibi, ita ut nullus in regibus nec ante te nec post te fuerit similis tui.		Wisdom and knowledge is granted unto thee; and I will give thee riches, and wealth, and honour, such as none of the kings have had that have been before thee, neither shall there any after thee have the like.
2Chr	1	13	וַיָּבֹא שְׁלֹמֹה לַבָּמָה אֲשֶׁר־בְּגִבְעוֹן יְרוּשָׁלַםִ מִלִּפְנֵי אֹהֶל מוֹעֵד וַיִּמְלֹךְ עַל־יִשְׂרָאֵל ׃ פ	καὶ ἥλθεν Σαλωμὼν ἐκ Μαβὰ τῆς ἐν Γαβαὼν τῆς ἐν Ἰερουσαλὴμ πρὸ προσώπου σκηνῆς μαρτυρίου, καὶ ἐβασίλευσεν ἐπὶ Ἰσραήλ.	venit ergo Salomon ab excelso Gabaon in Hierusalem coram tabernaculo foederis et regnavit super Israhel	Venit ergo Salomon ab excelso Gabaon in Jerusalem coram tabernaculo fderis, et regnavit super Isral.		Then Solomon came from his journey to the high place that was at Gibeon to Jerusalem, from before the tabernacle of the congregation, and reigned over Israel.
2Chr	1	14	וַיֶּאֱסֹף שְׁלֹמֹה רֶכֶב וּפָרָשִׁים וַיְהִי־לוֹ אֶלֶף וְאַרְבַּע־מֵאוֹת רֶכֶב וּשְׁנֵים־עָשָׂר אֶלֶף פָּרָשִׁים וַיַּנִּיחֵם בְּעָרֵי הָרֶכֶב וְעִם־הַמֶּלֶךְ בִּירוּשָׁלָםִ ׃	Καὶ συνήγαγεν Σαλωμὼν ἄρματα καὶ ἱππεῖς, καὶ ἐγένοντο αὐτῷ χίλια καὶ τετρακόσια ἄρματα καὶ δώδεκα χιλιάδες ἱππέων· καὶ κατέλιπεν αὐτὰ ἐν πόλεσιν τῶν ἁρμάτων, καὶ ὁ λαὸς μετὰ τοῦ βασιλέως ἐν Ἰερουσαλήμ.	congregavitque sibi currus et equites et facti sunt ei mille quadringenti currus et duodecim milia equitum et fecit eos esse in urbibus quadrigarum et cum rege in Hierusalem	Congregavitque sibi currus et equites, et facti sunt ei mille quadringenti currus, et duodecim millia equitum: et fecit eos esse in urbibus quadrigarum, et cum rege in Jerusalem.		And Solomon gathered chariots and horsemen: and he had a thousand and four hundred chariots, and twelve thousand horsemen, which he placed in the chariot cities, and with the king at Jerusalem.
2Chr	1	15	וַיִּתֵּן הַמֶּלֶךְ אֶת־הַכֶּסֶף וְאֶת־הַזָּהָב בִּירוּשָׁלַםִ כָּאֲבָנִים וְאֵת הָאֲרָזִים נָתַן כַּשִּׁקְמִים אֲשֶׁר־בַּשְּׁפֵלָה לָרֹב ׃	καὶ ἔθηκεν ὁ βασιλεὺς τὸ χρυσίον καὶ τὸ ἀργύριον ἐν Ἰερουσαλὴμ ὡς λίθους, καὶ τὰς κέδρους ἐν τῇ Ἰουδαίᾳ ὡς συκαμίνους τὰς ἐν τῇ πεδινῇ εἰς πλῆθος.	praebuitque rex argentum et aurum in Hierusalem quasi lapides et cedros quasi sycomoros quae nascuntur in campestribus multitudine magna	Prbuitque rex argentum et aurum in Jerusalem quasi lapides, et cedros quasi sycomoros qu nascuntur in campestribus multitudine magna.		And the king made silver and gold at Jerusalem as plenteous as stones, and cedar trees made he as the sycomore trees that are in the vale for abundance.
2Chr	1	16	וּמוֹצָא הַסּוּסִים אֲשֶׁר לִשְׁלֹמֹה מִמִּצְרָיִם וּמִקְוֵא סֹחֲרֵי הַמֶּלֶךְ מִקְוֵא יִקְחוּ בִּמְחִיר ׃	καὶ ἡ ἔξοδος τῶν ἱππέων τῷ Σαλωμὼν ἐξ Αἰγύπτου, καὶ ἡ τιμὴ τῶν ἐμπόρων τοῦ βασιλέως· πορεύεσθαι ἠγόραζον.	adducebantur autem ei et equi de Aegypto et de Coa a negotiatoribus regis qui ibant et coemebant pretio	Adducebantur autem ei equi de gypto et de Coa a negotiatoribus regis, qui ibant et emebant pretio,		And Solomon had horses brought out of Egypt, and linen yarn: the king's merchants received the linen yarn at a price.
2Chr	1	17	וַיַּעֲלוּ וַיּוֹצִיאוּ מִמִּצְרַיִם מֶרְכָּבָה בְּשֵׁשׁ מֵאוֹת כֶּסֶף וְסוּס בַּחֲמִשִּׁים וּמֵאָה וְכֵן לְכָל־מַלְכֵי הַחִתִּים וּמַלְכֵי אֲרָם בְּיָדָם יוֹצִיאוּ ׃	καὶ ἐνέβαινον καὶ ἐξῆγον ἐξ Αἰγύπτου ἅρμα ἔν ἑξακοσίων ἀργυρίου, καὶ ἵππον ἑκατὸν καὶ πεντήκοντα· καὶ οὕτως πᾶσιν τοῖς βασιλεῦσιν τῶν Κετταίων καὶ βασιλεῦσιν Συρίας ἐν χερσὶν αὐτῶν ἔφερον.	quadrigam equorum sescentis argenteis et equum centum quinquaginta similiter de universis regnis Cettheorum et a regibus Syriae emptio celebrabatur	quadrigam equorum sexcentis argenteis, et equum centum quinquaginta: similiter de universis regnis Hethorum, et a regibus Syri emptio celebrabatur.		And they fetched up, and brought forth out of Egypt a chariot for six hundred shekels of silver, and an horse for an hundred and fifty: and so brought they out horses for all the kings of the Hittites, and for the kings of Syria, by their means.
2Chr	1	18	וַיֹּאמֶר שְׁלֹמֹה לִבְנוֹת בַּיִת לְשֵׁם יְהוָה וּבַיִת לְמַלְכוּתוֹ ׃					
2Chr	2	1	וַיִּסְפֹּר שְׁלֹמֹה שִׁבְעִים אֶלֶף אִישׁ סַבָּל וּשְׁמוֹנִים אֶלֶף אִישׁ חֹצֵב בָּהָר וּמְנַצְּחִים עֲלֵיהֶם שְׁלֹשֶׁת אֲלָפִים וְשֵׁשׁ מֵאוֹת ׃ פ	Καὶ εἶπεν Σαλωμὼν τοῦ οἰκοδομῆσαι οἶκον τῷ ὀνόματι Κυρίου καὶ οἶκον τῇ βασιλείᾳ αὐτοῦ.	decrevit autem Salomon aedificare domum nomini Domini et palatium sibi	Decrevit autem Salomon dificare domum nomini Domini, et palatium sibi.		And Solomon determined to build an house for the name of the Lord, and an house for his kingdom.
2Chr	2	2	וַיִּשְׁלַח שְׁלֹמֹה אֶל־חוּרָם מֶלֶךְ־צֹר לֵאמֹר כַּאֲשֶׁר עָשִׂיתָ עִם־דָּוִיד אָבִי וַתִּשְׁלַח־לוֹ אֲרָזִים לִבְנוֹת־לוֹ בַיִת לָשֶׁבֶת בּוֹ ׃	καὶ συνήγαγεν Σαλωμὼν ἑβδομήκοντα χιλιάδας ἀνδρῶν καὶ ὀγδοήκοντα χιλιάδας λατόμων ἐν τῷ ὄρει, καὶ οἱ ἐπιστάται ἐπʼ αὐτῶν τρισχίλιοι ἑξακόσιοι.	et numeravit septuaginta milia virorum portantium umeris et octoginta milia qui caederent lapides in montibus praepositosque eorum tria milia sescentos	Et numeravit septuaginta millia virorum portantium humeris, et octoginta millia qui cderent lapides in montibus, prpositosque eorum tria millia sexcentos.		And Solomon told out threescore and ten thousand men to bear burdens, and fourscore thousand to hew in the mountain, and three thousand and six hundred to oversee them.
2Chr	2	3	הִנֵּה אֲנִי בוֹנֶה־בַּיִת לְשֵׁם יְהוָה אֱלֹהָי לְהַקְדִּישׁ לוֹ לְהַקְטִיר לְפָנָיו קְטֹרֶת־סַמִּים וּמַעֲרֶכֶת תָּמִיד וְעֹלוֹת לַבֹּקֶר וְלָעֶרֶב לַשַּׁבָּתוֹת וְלֶחֳדָשִׁים וּלְמוֹעֲדֵי יְהוָה אֱלֹהֵינוּ לְעוֹלָם זֹאת עַל־יִשְׂרָאֵל ׃	Καὶ ἀπέστειλεν Σαλωμὼν πρὸς Κειρὰμ βασιλέα Τύρου λέγων Ως ἐποίησας μετὰ τοῦ πατρός μου Δαυεὶδ καὶ ἀπέστειλας αὐτῷ κέδρους τοῦ οἰκοδομῆσαι αὐτῷ οἶκον κατοικῆσαι ἐν αὐτῷ,	misit quoque ad Hiram regem Tyri dicens sicut egisti cum David patre meo et misisti ei ligna cedrina ut aedificaret sibi domum in qua et habitavit	Misit quoque ad Hiram regem Tyri, dicens: Sicut egisti cum David patre meo, et misisti ei ligna cedrina ut dificaret sibi domum, in qua et habitavit:		And Solomon sent to Huram the king of Tyre, saying, As thou didst deal with David my father, and didst send him cedars to build him an house to dwell therein, even so deal with me.
2Chr	2	4	וְהַבַּיִת אֲשֶׁר־אֲנִי בוֹנֶה גָּדוֹל כִּי־גָדוֹל אֱלֹהֵינוּ מִכָּל־הָאֱלֹהִים ׃	καὶ ἰδοὺ ἐγὼ ὁ υἱὸς αὐτοῦ οἰκοδομῶ οἶκον τῷ ὀνόματι Κυρίου θεοῦ μου, ἁγιάσαι αὐτὸν αὐτῷ τοῦ θυμιῶν ἀπέναντι αὐτοῦ θυμίαμα καὶ πρόθεσιν διὰ παντός, καὶ τοῦ ἀναφέρειν ὁλοκαυτώματα διὰ παντὸς τὸ πρωὶ καὶ τὸ δείλης, καὶ ἐν τοῖς σαββάτοις καὶ ἐν ταῖς νουμηνίαις καὶ ἐν ταῖς ἑορταῖς τοῦ κυρίου θεοῦ ἡμῶν, εἰς τὸν αἰῶνα τοῦτο ἐπὶ τὸν Ἰσραήλ.	sic fac mecum ut aedificem domum nomini Domini Dei mei et consecrem eam ad adolendum incensum coram illo et fumiganda aromata et ad propositionem panum sempiternam et holocaustomata mane et vespere sabbatis quoque et neomeniis et sollemnitatibus Domini Dei nostri in sempiternum quae mandata sunt Israheli	sic fac mecum ut dificem domum nomini Domini Dei mei, ut consecrem eam ad adolendum incensum coram illo, et fumiganda aromata, et ad propositionem panum sempiternam, et ad holocautomata mane, et vespere, sabbatis quoque, et neomeniis, et solemnitatibus Domini Dei nostri in sempiternum, qu mandata sunt Israli.		Behold, I build an house to the name of the Lord my God, to dedicate it to him, and to burn before him sweet incense, and for the continual shewbread, and for the burnt offerings morning and evening, on the sabbaths, and on the new moons, and on the solemn feasts of the Lord our God. This is an ordinance for ever to Israel.
2Chr	2	5	וּמִי יַעֲצָר־כֹּחַ לִבְנוֹת־לוֹ בַיִת כִּי הַשָּׁמַיִם וּשְׁמֵי הַשָּׁמַיִם לֹא יְכַלְכְּלֻהוּ וּמִי אֲנִי אֲשֶׁר אֶבְנֶה־לּוֹ בַיִת כִּי אִם־לְהַקְטִיר לְפָנָיו ׃	καὶ ὁ οἶκος ὁν ἐγὼ οἰκοδομῶ μέγας, ὅτι μέγας ὁ θεὸς ἡμῶν παρὰ πάντας τοὺς θεούς.	domus autem quam aedificare cupio magna est magnus est enim Deus noster super omnes deos	Domus enim quam dificare cupio, magna est: magnus est enim Deus noster super omnes deos.		And the house which I build is great: for great is our God above all gods.
2Chr	2	6	וְעַתָּה שְׁלַח־לִי אִישׁ־חָכָם לַעֲשׂוֹת בַּזָּהָב וּבַכֶּסֶף וּבַנְּחֹשֶׁת וּבַבַּרְזֶל וּבָאַרְגְּוָן וְכַרְמִיל וּתְכֵלֶת וְיֹדֵעַ לְפַתֵּחַ פִּתּוּחִים עִם־הַחֲכָמִים אֲשֶׁר עִמִּי בִּיהוּדָה וּבִירוּשָׁלִַם אֲשֶׁר הֵכִין דָּוִיד אָבִי ׃	καὶ τίς ἰσχύσει οἰκοδομῆσαι αὐτῷ οἶκου; ὅτι ὁ οὐρανὸς καὶ ὁ οὐρανὸς τοῦ οὐρανοῦ οὐ φέρουσιν αὐτοῦ τὴν δόξαν· καὶ τίς ἐγὼ οἰκοδομῶν αὐτῷ οἶκον ; ὅτι ἀλλ ἢ τοῦ θυμιῶν κατέναντι αὐτοῦ.	quis ergo poterit praevalere ut aedificet ei dignam domum si caelum et caeli caelorum capere eum non queunt quantus ego sum ut possim ei aedificare domum sed ad hoc tantum ut adoleatur incensum coram illo	Quis ergo poterit prvalere, ut dificet ei dignam domum? si clum, et cli clorum, capere eum nequeunt, quantus ego sum, ut possim dificare ei domum? sed ad hoc tantum, ut adoleatur incensum coram illo.		But who is able to build him an house, seeing the heaven and heaven of heavens cannot contain him? who am I then, that I should build him an house, save only to burn sacrifice before him?
2Chr	2	7	וּשְׁלַח־לִי עֲצֵי אֲרָזִים בְּרוֹשִׁים וְאַלְגּוּמִּים מֵהַלְּבָנוֹן כִּי אֲנִי יָדַעְתִּי אֲשֶׁר עֲבָדֶיךָ יוֹדְעִים לִכְרוֹת עֲצֵי לְבָנוֹן וְהִנֵּה עֲבָדַי עִם־עֲבָדֶיךָ ׃	καὶ νῦν ἀπόστειλόν μοι ἄνδρα σοφὸν καὶ εἰδότα τοῦ ποιῆσαι ἐν τῷ χρυσίῳ καὶ ἐν τῷ ἀργυρίᾳε. ἐν τῷ χαλκῷ καὶ ἐν τῷ σιδήρῳ καὶ ἐν τῇ πορφύρᾳ καὶ ἐν τῷ κοκκίνῳ, καὶ ἐπιστάμενον γλύψαι γλυφὴν μετὰ τῶν σοφῶν τῶν μετʼ ἐμοῦ ἐν Ἰούδᾳ καὶ ἐν Ἰερουσαλήμ, ἃ ἡτοίμασεν Δαυεὶδ ὁ πατήρ μου.	mitte igitur mihi virum eruditum qui noverit operari in auro et argento aere ferro purpura coccino et hyacintho et qui sciat scalpere celata cum his artificibus quos mecum habeo in Iudaea et in Hierusalem quos praeparavit David pater meus	Mitte ergo mihi virum eruditum, qui noverit operari in auro, et argento, re, et ferro, purpura, coccino, et hyacintho: et qui sciat sculpere claturas cum his artificibus quos mecum habeo in Juda, et Jerusalem, quos prparavit David pater meus.		Send me now therefore a man cunning to work in gold, and in silver, and in brass, and in iron, and in purple, and crimson, and blue, and that can skill to grave with the cunning men that are with me in Judah and in Jerusalem, whom David my father did provide.
2Chr	2	8	וּלְהָכִין לִי עֵצִים לָרֹב כִּי הַבַּיִת אֲשֶׁר־אֲנִי בוֹנֶה גָּדוֹל וְהַפְלֵא ׃	καὶ ἀπόστειλόν μοι ξύλα κέδρινα καὶ ἀρκεύθινα καὶ πεύκινα ἐκ τοῦ Λιβάνου, ὅτι ἐγὼ οἶδα ὡς οἱ δοῦλοί σου οἴδασιν κόπτειν ξύλα ἐκ τοῦ Λιβάνου· καὶ ἰδοὺ οἱ παῖδές σου μετὰ τῶν παίδων μου	sed et ligna cedrina mitte mihi et arceuthina et pinea de Libano scio enim quod servi tui noverint caedere ligna de Libano et erunt servi mei cum servis tuis	Sed et ligna cedrina mitte mihi, et arceuthina, et pinea de Libano: scio enim quod servi tui noverint cdere ligna de Libano: et erunt servi mei cum servis tuis,		Send me also cedar trees, fir trees, and algum trees, out of Lebanon: for I know that thy servants can skill to cut timber in Lebanon; and, behold, my servants shall be with thy servants,
2Chr	2	9	וְהִנֵּה לַחֹטְבִים לְכֹרְתֵי הָעֵצִים נָתַתִּי חִטִּים מַכּוֹת לַעֲבָדֶיךָ כֹּרִים עֶשְׂרִים אֶלֶף וּשְׂעֹרִים כֹּרִים עֶשְׂרִים אָלֶף וְיַיִן בַּתִּים עֶשְׂרִים אֶלֶף וְשֶׁמֶן בַּתִּים עֶשְׂרִים אָלֶף ׃ פ	πορεύσονται ἑτοιμάσαι μοι ξύλα εἰς πλῆθος, ὅτι ὁ οἶκος ὁν ἐγὼ οἰκοδομῶ μέγας καὶ ἔνδοξος.	ut parentur mihi ligna plurima domus enim quam cupio aedificare magna est nimis et inclita	ut parentur mihi ligna plurima. Domus enim quam cupio dificare, magna est nimis, et inclyta.		Even to prepare me timber in abundance: for the house which I am about to build shall be wonderful great.
2Chr	2	10	וַיֹּאמֶר חוּרָם מֶלֶךְ־צֹר בִּכְתָב וַיִּשְׁלַח אֶל־שְׁלֹמֹה בְּאַהֲבַת יְהוָה אֶת־עַמּוֹ נְתָנְךָ עֲלֵיהֶם מֶלֶךְ ׃	καὶ ἰδοὺ τοῖς ἐργαζομένοις τοῖς κόπτουσιν ξύλα εἰς βρώματα δέδωκα σῖτον εἰς δόματα τοῖς παισίν σου, κόρσων εἴκοσι χιλιάδας, καὶ κριθῶν κόρων εἵκοσι χιλιάδας, καὶ οἴνου μέτρων εἵκοσι χιλιάδας.	praeterea operariis qui caesuri sunt ligna servis tuis dabo in cibaria tritici choros viginti milia et hordei choros totidem olei quoque sata viginti milia	Prterea operariis qui csuri sunt ligna, servis tuis, dabo in cibaria tritici coros viginti millia, et hordei coros totidem, et vini viginti millia metretas, olei quoque sata viginti millia.		And, behold, I will give to thy servants, the hewers that cut timber, twenty thousand measures of beaten wheat, and twenty thousand measures of barley, and twenty thousand baths of wine, and twenty thousand baths of oil.
